"Date","Mkt_RF","SMB","HML","RMW","CMA","RF","Mkt_RF_3mo","Mkt_RF_12mo","Mkt_RF_36mo","SMB_3mo","SMB_12mo","SMB_36mo","HML_3mo","HML_12mo","HML_36mo","RMW_3mo","RMW_12mo","RMW_36mo","CMA_3mo","CMA_12mo","CMA_36mo"
2018-01-01,5.58,-3.21,-1.32,-0.75,-1.05,0.11,3.25333333333333,1.93416666666667,1.17916666666667,-1.54666666666667,-0.572499999999998,-0.11611111111111,-0.453333333333339,-0.803333333333334,0.0105555555555556,1.05666666666666,0.300000000000001,0.156944444444444,0.213333333333335,-0.780833333333334,-0.266111111111111
2018-02-01,-3.64,0.34,-1.1,0.53,-2.36,0.11,0.999999999999995,1.335,0.907500000000001,-1.30666666666667,-0.352499999999998,-0.116666666666666,-0.790000000000006,-0.77,0.0297222222222223,0.169999999999996,0.306666666666668,0.202222222222222,-0.539999999999998,-0.8275,-0.283055555555556
2018-03-01,-2.35,3.61,-0.21,-0.41,0.08,0.12,-0.136666666666671,1.125,0.872500000000001,0.246666666666667,-0.114166666666665,-0.101944444444444,-0.876666666666673,-0.51,0.0344444444444445,-0.210000000000004,0.220000000000001,0.188888888888889,-1.11,-0.741666666666667,-0.263611111111111
2018-04-01,0.29,0.89,0.53,-2.42,1.24,0.14,-1.9,1.05916666666667,0.86388888888889,1.61333333333333,-0.0741666666666646,0.00638888888888954,-0.260000000000006,-0.295,-0.000833333333333291,-0.766666666666671,-0.130833333333332,0.120277777777778,-0.346666666666664,-0.505,-0.211944444444445
2018-05-01,2.63,4.71,-3.14,-1.98,-1.49,0.14,0.189999999999995,1.18916666666667,0.898611111111112,3.07,0.567500000000002,0.114444444444445,-0.940000000000006,-0.238333333333334,-0.0572222222222222,-1.60333333333334,-0.378333333333332,0.114166666666666,-0.0566666666666645,-0.490833333333334,-0.230277777777778
2018-06-01,0.49,0.77,-2.33,0.83,0.2,0.14,1.13666666666666,1.165,0.955000000000001,2.12333333333333,0.421666666666669,0.0552777777777785,-1.64666666666667,-0.5575,-0.0991666666666666,-1.19,-0.120833333333332,0.1275,-0.0166666666666645,-0.4775,-0.181944444444445
2018-07-01,3.2,-1.93,0.49,1.53,0.31,0.16,2.10666666666666,1.275,1.00027777777778,1.18333333333333,0.397500000000002,0.12888888888889,-1.66000000000001,-0.4975,0.03,0.126666666666663,0.0691666666666678,0.161388888888889,-0.326666666666664,-0.439166666666667,-0.105555555555556
2018-08-01,3.46,0.65,-3.91,-0.29,-2.57,0.16,2.38333333333333,1.54833333333333,1.26361111111111,-0.17,0.604166666666669,0.13888888888889,-1.91666666666667,-0.645833333333334,-0.155,0.689999999999996,0.0283333333333344,0.135,-0.686666666666664,-0.455,-0.212777777777778
2018-09-01,0.06,-2.49,-1.62,0.65,1.36,0.15,2.24,1.34583333333333,1.35027777777778,-1.25666666666667,2.07241631263363e-15,0.147500000000001,-1.68000000000001,-1.04333333333333,-0.215277777777778,0.629999999999996,0.210833333333334,0.103055555555555,-0.299999999999998,-0.4775,-0.158611111111111
2018-10-01,-7.64,-4.38,3.38,1.03,3.6,0.19,-1.37333333333334,0.521666666666667,0.922777777777778,-2.07333333333333,-0.205833333333331,0.0830555555555562,-0.716666666666673,-0.7725,-0.108333333333333,0.463333333333329,0.220000000000001,0.105277777777778,0.796666666666669,0.0841666666666662,-0.0755555555555557
2018-11-01,1.71,-0.81,0.36,-0.61,0.4,0.18,-1.95666666666667,0.404166666666667,0.954444444444445,-2.56,-0.241666666666665,-0.0311111111111104,0.706666666666661,-0.735,-0.0863888888888888,0.356666666666663,-0.0966666666666655,0.161944444444444,1.78666666666667,0.125833333333333,-0.0350000000000001
2018-12-01,-9.55,-2.81,-1.92,-0.03,0.24,0.19,-5.16,-0.48,0.74888888888889,-2.66666666666667,-0.388333333333331,-0.0272222222222215,0.606666666666661,-0.899166666666667,-0.0683333333333333,0.129999999999996,-0.159999999999999,0.151666666666666,1.41333333333334,-0.0033333333333338,-0.0316666666666668
2019-01-01,8.36,2.91,-0.39,-0.73,-1.65,0.21,0.173333333333328,-0.248333333333333,1.14055555555556,-0.236666666666666,0.121666666666669,0.149166666666667,-0.650000000000006,-0.821666666666667,-0.136944444444444,-0.456666666666671,-0.158333333333332,0.0541666666666665,-0.336666666666665,-0.0533333333333338,-0.162222222222222
2019-02-01,3.42,1.72,-2.66,0.16,-1.54,0.18,0.743333333333328,0.34,1.2375,0.606666666666667,0.236666666666669,0.172777777777778,-1.65666666666667,-0.951666666666667,-0.193888888888889,-0.200000000000004,-0.189166666666666,-0.0333333333333335,-0.983333333333331,0.0149999999999995,-0.258888888888889
2019-03-01,1.1,-3.52,-4.14,0.88,-0.9,0.19,4.29333333333333,0.6275,1.075,0.370000000000001,-0.357499999999998,0.0472222222222229,-2.39666666666667,-1.27916666666667,-0.342777777777778,0.103333333333329,-0.0816666666666655,-0.027777777777778,-1.36333333333333,-0.0666666666666671,-0.284166666666667
2019-04-01,3.97,-1.15,2.13,1.61,-2.18,0.21,2.83,0.934166666666667,1.16,-0.983333333333333,-0.527499999999998,-0.0188888888888882,-1.55666666666667,-1.14583333333333,-0.373055555555555,0.883333333333329,0.254166666666668,0.0961111111111109,-1.54,-0.351666666666667,-0.393888888888889
2019-05-01,-6.92,-1.56,-2.45,-0.48,1.76,0.21,-0.616666666666671,0.138333333333334,0.918333333333334,-2.07666666666667,-1.05,-0.0449999999999993,-1.48666666666667,-1.08833333333333,-0.396111111111111,0.669999999999996,0.379166666666668,0.113333333333333,-0.439999999999998,-0.0808333333333338,-0.274444444444444
2019-06-01,6.99,0.19,-0.64,0.45,-0.55,0.18,1.34666666666666,0.68,1.11333333333333,-0.84,-1.09833333333333,-0.0513888888888882,-0.320000000000006,-0.947500000000001,-0.3725,0.526666666666663,0.347500000000001,0.0855555555555554,-0.323333333333331,-0.143333333333334,-0.3425
2019-07-01,1.22,-1.82,0.5,-0.13,0.37,0.19,0.429999999999996,0.515,1.03777777777778,-1.06333333333333,-1.08916666666666,-0.170555555555555,-0.863333333333339,-0.946666666666667,-0.324166666666667,-0.0533333333333373,0.209166666666668,0.0455555555555554,0.526666666666669,-0.138333333333334,-0.3
2019-08-01,-2.55,-3.25,-4.77,0.53,-0.62,0.16,1.88666666666666,0.014166666666667,0.953333333333334,-1.62666666666667,-1.41416666666666,-0.306944444444444,-1.63666666666667,-1.01833333333333,-0.544722222222222,0.283333333333329,0.277500000000001,0.111666666666666,-0.266666666666665,0.0241666666666662,-0.307222222222222
2019-09-01,1.42,0.29,6.76,1.82,3.38,0.18,0.0299999999999955,0.1275,0.985277777777779,-1.59333333333333,-1.1825,-0.349166666666666,0.829999999999994,-0.320000000000001,-0.323888888888889,0.739999999999996,0.375000000000001,0.222777777777778,1.04333333333334,0.192499999999999,-0.214166666666667
2019-10-01,2.07,0.25,-1.92,0.43,-1.03,0.15,0.313333333333329,0.936666666666667,1.09861111111111,-0.903333333333333,-0.796666666666665,-0.230555555555555,0.0233333333333272,-0.761666666666667,-0.491388888888889,0.926666666666663,0.325000000000001,0.207222222222222,0.576666666666669,-0.193333333333334,-0.249722222222222
2019-11-01,3.87,0.39,-2,-1.64,-1.14,0.12,2.45333333333333,1.11666666666667,1.07138888888889,0.31,-0.696666666666665,-0.413055555555555,0.94666666666666,-0.958333333333334,-0.777222222222222,0.203333333333329,0.239166666666668,0.168333333333333,0.403333333333335,-0.321666666666667,-0.384444444444444
2019-12-01,2.76,0.99,1.73,0.05,1.19,0.14,2.9,2.1425,1.09777777777778,0.543333333333334,-0.379999999999998,-0.397777777777777,-0.730000000000006,-0.654166666666667,-0.825555555555555,-0.386666666666671,0.245833333333335,0.135277777777778,-0.326666666666665,-0.242500000000001,-0.3425
2020-01-01,-0.09,-4.37,-6.22,-1.19,-2.19,0.13,2.17999999999999,1.43833333333333,1.04138888888889,-0.996666666666666,-0.986666666666665,-0.479166666666666,-2.16333333333334,-1.14,-0.921666666666667,-0.926666666666671,0.207500000000001,0.116388888888889,-0.713333333333331,-0.287500000000001,-0.373888888888889
2020-02-01,-8.15,0.08,-3.82,-1.43,-2.53,0.12,-1.82666666666667,0.474166666666667,0.71638888888889,-1.1,-1.12333333333333,-0.413055555555555,-2.77000000000001,-1.23666666666667,-0.986111111111111,-0.856666666666671,0.0750000000000012,0.0641666666666665,-1.17666666666666,-0.370000000000001,-0.394166666666667
2020-03-01,-13.35,-8.18,-13.83,-1.61,1.19,0.12,-7.19666666666667,-0.73,0.340833333333334,-4.15666666666667,-1.51166666666666,-0.66111111111111,-7.95666666666667,-2.04416666666667,-1.27777777777778,-1.41,-0.132499999999999,0.00194444444444423,-1.17666666666666,-0.195833333333334,-0.334722222222222
2020-04-01,13.58,2.57,-1.34,2.76,-1.02,0,-2.64,0.0708333333333335,0.688055555555557,-1.84333333333333,-1.20166666666666,-0.60111111111111,-6.33000000000001,-2.33333333333333,-1.25805555555556,-0.0933333333333374,-0.0366666666666655,0.0288888888888887,-0.786666666666664,-0.0991666666666672,-0.318611111111111
2020-05-01,5.59,1.92,-5,0.96,-3.16,0.01,1.94,1.11333333333333,0.813611111111112,-1.23,-0.911666666666665,-0.464722222222222,-6.72333333333334,-2.54583333333333,-1.29083333333333,0.703333333333329,0.0833333333333345,0.0280555555555553,-0.996666666666664,-0.509166666666667,-0.360277777777778
2020-06-01,2.44,1.95,-2.17,0.14,0.55,0.01,7.20333333333333,0.734166666666667,0.859722222222223,2.14666666666667,-0.764999999999998,-0.480555555555555,-2.83666666666667,-2.67333333333333,-1.39277777777778,1.28666666666666,0.0575000000000012,0.094722222222222,-1.21,-0.417500000000001,-0.346111111111111
2020-07-01,5.83,-3.19,-1.44,0.38,0.97,0.01,4.62,1.11833333333333,0.969444444444446,0.226666666666667,-0.879166666666665,-0.52361111111111,-2.87000000000001,-2.835,-1.42638888888889,0.493333333333329,0.100000000000001,0.126111111111111,-0.546666666666665,-0.367500000000001,-0.315
2020-08-01,7.62,-0.89,-3.02,4.27,-1.51,0.01,5.29666666666666,1.96583333333333,1.17611111111111,-0.71,-0.682499999999998,-0.497499999999999,-2.21000000000001,-2.68916666666667,-1.45111111111111,1.59666666666666,0.411666666666668,0.239166666666666,0.00333333333333548,-0.441666666666667,-0.290833333333333
2020-09-01,-3.64,-0.01,-2.72,-1.38,-1.93,0.01,3.27,1.54416666666667,1.00583333333333,-1.36333333333333,-0.707499999999998,-0.629999999999999,-2.39333333333334,-3.47916666666667,-1.61416666666667,1.09,0.145000000000001,0.243611111111111,-0.823333333333331,-0.884166666666667,-0.389722222222222
2020-10-01,-2.08,4.67,4.25,-0.77,-0.57,0.01,0.633333333333329,1.19833333333333,0.885555555555557,1.25666666666667,-0.339166666666665,-0.447222222222221,-0.496666666666673,-2.965,-1.49972222222222,0.706666666666662,0.0450000000000011,0.196666666666666,-1.33666666666666,-0.845833333333334,-0.318333333333333
2020-11-01,12.44,7.12,2.09,-2.25,1.28,0.01,2.24,1.9125,1.14444444444445,3.92666666666667,0.221666666666669,-0.238888888888888,1.20666666666666,-2.62416666666667,-1.43916666666667,-1.46666666666667,-0.00583333333333221,0.0455555555555554,-0.406666666666665,-0.644166666666667,-0.28
2020-12-01,4.63,4.93,-1.68,-1.97,-0.06,0.01,4.99666666666666,2.06833333333333,1.24361111111111,5.57333333333333,0.550000000000002,-0.072777777777777,1.55333333333333,-2.90833333333333,-1.48722222222222,-1.66333333333334,-0.174166666666666,-0.0294444444444446,0.216666666666669,-0.748333333333334,-0.331388888888889
2021-01-01,-0.07,6.81,3.22,-3.65,4.97,0,5.66666666666666,2.07,1.08666666666667,6.28666666666667,1.48166666666667,0.205555555555556,1.20999999999999,-2.12166666666667,-1.36111111111111,-2.62333333333334,-0.379166666666666,-0.11,2.06333333333334,-0.151666666666667,-0.164166666666667
2021-02-01,2.81,4.5,7.2,0.33,-1.99,0,2.45666666666666,2.98333333333333,1.26583333333333,5.41333333333333,1.85,0.321111111111112,2.91333333333333,-1.20333333333333,-1.13055555555556,-1.76333333333334,-0.232499999999999,-0.115555555555556,0.973333333333335,-0.106666666666667,-0.153888888888889
2021-03-01,3.16,-0.84,7.35,6.35,3.52,0,1.96666666666666,4.35916666666667,1.41888888888889,3.49,2.46166666666667,0.197500000000001,5.92333333333333,0.561666666666667,-0.920555555555556,1.01,0.430833333333334,0.072222222222222,2.16666666666667,0.0874999999999995,-0.0583333333333333
2021-04-01,4.97,-3.16,-1.02,2.43,-2.72,0,3.64666666666666,3.64166666666667,1.54888888888889,0.166666666666667,1.98416666666667,0.0850000000000008,4.50999999999999,0.588333333333333,-0.963611111111111,3.03666666666666,0.403333333333334,0.206944444444444,-0.396666666666664,-0.0541666666666672,-0.168333333333333
2021-05-01,0.29,1.27,7.04,2.34,3.01,0,2.80666666666666,3.2,1.48388888888889,-0.91,1.93,-0.0105555555555548,4.45666666666666,1.59166666666667,-0.680833333333333,3.70666666666666,0.518333333333335,0.326944444444444,1.27,0.46,-0.0433333333333333
2021-06-01,2.73,-0.3,-7.86,-2.14,-0.93,0,2.66333333333333,3.22416666666667,1.54611111111111,-0.73,1.7425,-0.040277777777777,-0.61333333333334,1.1175,-0.834444444444444,0.876666666666663,0.328333333333334,0.244444444444444,-0.213333333333331,0.336666666666666,-0.0747222222222222
2021-07-01,1.34,-4.55,-1.79,5.5,-0.59,0,1.45333333333333,2.85,1.49444444444445,-1.19333333333333,1.62916666666667,-0.113055555555555,-0.870000000000006,1.08833333333333,-0.897777777777778,1.9,0.755000000000001,0.354722222222222,0.496666666666669,0.206666666666666,-0.0997222222222222
2021-08-01,2.95,-0.66,-0.23,-0.26,-1.72,0,2.34,2.46083333333333,1.48027777777778,-1.83666666666667,1.64833333333334,-0.149444444444444,-3.29333333333334,1.32083333333333,-0.795555555555556,1.03333333333333,0.377500000000001,0.355555555555555,-1.08,0.189166666666666,-0.0761111111111111
2021-09-01,-4.4,1.12,5.12,-1.92,2,0,-0.0366666666666709,2.3975,1.35638888888889,-1.36333333333333,1.7425,-0.0491666666666659,1.03333333333333,1.97416666666667,-0.608333333333333,1.10666666666666,0.332500000000001,0.284166666666666,-0.103333333333331,0.516666666666666,-0.0583333333333333
2021-10-01,6.63,-2.7,-0.53,1.71,-1.54,0,1.72666666666666,3.12333333333333,1.75277777777778,-0.746666666666667,1.12833333333334,-0.00249999999999923,1.45333333333333,1.57583333333333,-0.716944444444444,-0.15666666666667,0.539166666666668,0.303055555555555,-0.419999999999997,0.435833333333333,-0.201111111111111
2021-11-01,-1.58,-1.7,-0.37,7.19,1.7,0,0.216666666666662,1.955,1.66138888888889,-1.09333333333333,0.393333333333335,-0.0272222222222215,1.40666666666666,1.37083333333333,-0.737222222222222,2.32666666666666,1.32583333333333,0.519722222222222,0.720000000000003,0.470833333333333,-0.165
2021-12-01,3.24,-0.78,3.25,4.88,4.29,0.01,2.76333333333333,1.83916666666667,2.01666666666667,-1.72666666666667,-0.082499999999998,0.0291666666666674,0.783333333333327,1.78166666666667,-0.593611111111111,4.59333333333333,1.89666666666667,0.656111111111111,1.48333333333334,0.833333333333333,-0.0525
2022-01-01,-6.15,-4.01,12.86,0.77,7.73,0,-1.49666666666667,1.3325,1.61361111111111,-2.16333333333333,-0.984166666666665,-0.163055555555555,5.24666666666666,2.585,-0.225555555555555,4.28,2.265,0.697777777777778,4.57333333333334,1.06333333333333,0.208055555555556
2022-02-01,-2.28,2.86,3.06,-2.03,3.03,0,-1.73,0.908333333333334,1.45527777777778,-0.643333333333334,-1.12083333333333,-0.131388888888888,6.38999999999999,2.24,-0.0666666666666666,1.20666666666666,2.06833333333333,0.636944444444444,5.01666666666667,1.48166666666667,0.335
2022-03-01,3.08,-2.11,-1.9,-1.5,3.21,0,-1.78333333333334,0.901666666666667,1.51027777777778,-1.08666666666667,-1.22666666666666,-0.0922222222222214,4.67333333333333,1.46916666666667,-0.00444444444444436,-0.920000000000003,1.41416666666667,0.570833333333333,4.65666666666667,1.45583333333333,0.449166666666667
2022-04-01,-9.41,-0.35,6.18,3.41,5.92,0,-2.87,-0.296666666666666,1.13861111111111,0.133333333333333,-0.992499999999998,-0.0699999999999992,2.44666666666666,2.06916666666667,0.108055555555556,-0.0400000000000031,1.49583333333333,0.620833333333333,4.05333333333334,2.17583333333333,0.674166666666667
2022-05-01,-0.33,-0.03,8.44,1.55,3.95,0.03,-2.22,-0.348333333333333,1.32166666666667,-0.83,-1.10083333333333,-0.0274999999999992,4.23999999999999,2.18583333333333,0.410555555555556,1.15333333333333,1.43,0.677222222222222,4.36,2.25416666666667,0.735
2022-06-01,-8.4,1.33,-6,1.76,-4.58,0.06,-6.04666666666667,-1.27583333333333,0.894166666666668,0.316666666666666,-0.964999999999998,0.00416666666666745,2.87333333333333,2.34083333333333,0.261666666666667,2.24,1.755,0.713611111111111,1.76333333333334,1.95,0.623055555555555
2022-07-01,9.57,1.78,-4.15,0.77,-6.85,0.08,0.279999999999995,-0.59,1.12611111111111,1.02666666666667,-0.437499999999998,0.104166666666667,-0.570000000000007,2.14416666666667,0.1325,1.36,1.36083333333333,0.738611111111111,-2.49333333333333,1.42833333333333,0.4225
2022-08-01,-3.77,1.49,0.18,-4.78,1.32,0.19,-0.866666666666671,-1.15,1.09222222222222,1.53333333333333,-0.258333333333331,0.235833333333334,-3.32333333333334,2.17833333333333,0.27,-0.750000000000004,0.984166666666668,0.591111111111111,-3.37,1.68166666666667,0.476388888888889
2022-09-01,-9.34,-0.97,0.03,-1.37,-0.77,0.19,-1.18,-1.56166666666667,0.793333333333335,0.766666666666667,-0.432499999999998,0.200833333333334,-1.31333333333334,1.75416666666667,0.0830555555555556,-1.79333333333334,1.03,0.5025,-2.1,1.45083333333333,0.361111111111111
2022-10-01,7.86,1.81,7.97,3.27,6.43,0.23,-1.75,-1.45916666666667,0.954166666666668,0.776666666666667,-0.0566666666666647,0.244166666666667,2.72666666666666,2.4625,0.357777777777778,-0.960000000000004,1.16,0.581388888888889,2.32666666666667,2.115,0.568333333333333
2022-11-01,4.69,-2.75,1.48,6.3,3.15,0.29,1.07,-0.936666666666666,0.976944444444446,-0.636666666666667,-0.144166666666665,0.156944444444445,3.15999999999999,2.61666666666667,0.454444444444445,2.73333333333333,1.08583333333333,0.801944444444444,2.93666666666667,2.23583333333333,0.6875
2022-12-01,-6.38,-0.19,1.34,0.32,4.28,0.33,2.05666666666666,-1.73833333333333,0.723055555555557,-0.376666666666667,-0.094999999999998,0.124166666666667,3.59666666666666,2.4575,0.443611111111111,3.29666666666666,0.705833333333335,0.809444444444444,4.62,2.235,0.773333333333333
2023-01-01,6.59,4.39,-3.94,-2.42,-4.43,0.35,1.63333333333333,-0.676666666666666,0.908611111111113,0.483333333333333,0.605000000000002,0.367500000000001,-0.373333333333339,1.0575,0.506944444444445,1.4,0.440000000000001,0.775277777777778,1,1.22166666666667,0.711111111111111
2023-02-01,-2.57,0.58,-0.8,0.97,-1.51,0.34,-0.786666666666671,-0.700833333333333,1.06361111111111,1.59333333333333,0.415000000000002,0.38138888888889,-1.13333333333334,0.735833333333333,0.590833333333333,-0.37666666666667,0.690000000000001,0.841944444444444,-0.55333333333333,0.843333333333333,0.739444444444444
2023-03-01,2.49,-6.89,-9.05,2.27,-2.1,0.36,2.17,-0.75,1.50361111111111,-0.64,0.0166666666666685,0.417222222222223,-4.59666666666667,0.14,0.723611111111111,0.27333333333333,1.00416666666667,0.949722222222222,-2.68,0.400833333333333,0.648055555555555
2023-04-01,0.63,-2.57,-0.12,2.42,2.85,0.35,0.183333333333329,0.086666666666667,1.14388888888889,-2.96,-0.168333333333331,0.274444444444445,-3.32333333333334,-0.385,0.7575,1.88666666666666,0.921666666666668,0.940277777777778,-0.253333333333331,0.145,0.755555555555556
